Book_ID,Rating_1_Star,Rating_2_Star,Rating_3_Star,Rating_4_Star,Rating_5_Star
4104,536,1969,7087,10703,7498
4105,279,1481,7973,13440,10653
4106,245,982,5446,10693,16920
4107,838,1712,4619,5645,4520
4108,917,2594,8946,9385,7959
4109,442,2124,8525,10525,4604
4110,480,1778,6596,8655,5395
4111,523,1396,5361,11374,9770
4112,145,1074,8515,13068,9292
4113,984,1922,7370,16238,20149
4114,264,901,5094,8083,11426
4115,207,1090,6870,12606,8167
4116,571,2029,6986,9271,7260
4117,317,886,4030,4934,13583
4118,238,825,4612,12431,11238
4119,255,761,4102,11404,9160
4120,471,648,2118,3645,13696
4121,914,2696,7650,8413,6765
4122,263,1424,6600,11756,7587
4123,699,2076,6697,8841,8846
4124,349,843,3861,7097,9245
4125,88,638,7220,13885,8547
4126,430,1257,5662,10332,6999
4127,164,690,3782,12809,17649
4128,615,1354,4959,10715,11169
4129,144,683,4005,8220,9982
4130,682,1243,3862,6362,15271
4131,335,1163,5598,10444,11593
4132,676,1714,5701,8138,7458
4133,415,1169,4888,7393,13560
4134,474,871,3411,5671,10319
4135,167,635,4231,9998,9784
4136,913,1596,4318,6087,7518
4137,1091,1873,5811,11401,17649
4138,344,1682,7409,11015,6229
4139,336,786,3995,10104,9672
4140,523,1061,4006,7991,8912
4141,236,586,3104,6495,12996
4142,802,1213,4565,7148,9436
4143,355,1507,7518,11147,9170
4144,344,961,3517,6618,9709
4145,277,901,5789,11319,12646
4146,149,738,4963,11371,10307
4147,510,1942,8258,9472,9232
4148,311,1043,6081,14681,19833
4149,564,2027,8381,11015,9101
4150,206,621,3287,7425,12433
4151,168,623,4157,10738,18604
4152,3121,4811,7258,5192,2483
4153,3153,6351,8319,4564,2139
4154,147,527,2891,7735,13246
4155,394,820,3453,8640,9074
4156,157,532,3656,9428,11255
4157,337,585,2667,6274,13026
4158,651,2080,8217,12474,8750
4159,593,1459,5515,8041,9371
4160,648,1524,7507,11662,9771
4161,253,521,3047,5672,11895
4162,1180,1538,4621,6563,7356
4163,237,1038,6745,14459,15498
4164,217,995,6666,12267,7677
4165,138,523,4468,13418,10385
4166,534,1189,5634,9499,11352
4167,243,369,2523,5045,9696
4168,647,1531,5121,7689,7583
4169,386,1102,5643,14970,15303
4170,895,1773,5562,8529,9244
4171,281,520,2902,6855,12080
4172,466,1137,4720,8794,9927
4173,162,592,3727,8350,17764
4174,839,3379,9623,10318,4655
4175,99,333,3408,14167,20468
4176,748,1964,7640,14808,13155
4177,722,1866,5816,8680,5054
4178,169,1155,6621,11334,11467
4179,344,1389,6064,9087,6524
4180,43,222,2766,10393,11077
4181,746,2609,8885,10342,8501
4182,444,1373,6410,12966,15587
4183,602,2298,7755,8975,4206
4184,583,1999,7299,9973,11023
4185,377,1005,5157,7759,14010
4186,341,1439,5540,7229,4350
4187,1356,4445,10429,7669,3459
4188,514,1530,5596,11836,11244
4189,326,1189,5461,9938,5729
4190,131,619,2908,6549,14123
4191,331,1224,5531,10706,6504
4192,1368,3581,8012,6165,3884
4193,1122,1121,3914,9745,13360
4194,326,1048,5676,15730,18793
4195,206,1104,6014,10985,7087
4196,506,1106,4327,8436,14687
4197,698,1210,4529,9815,11859
4198,301,1001,4518,8001,8876
4199,265,777,3820,7324,8035
4200,672,1745,5860,8019,8157
4201,1045,2649,7202,7866,6489
4202,441,1408,5754,11147,8106
4203,255,826,4458,10854,9194
4204,159,457,2032,6384,14180
4205,434,1317,6624,9707,7139
4206,440,1501,5779,10057,8323
4207,522,1047,3641,8091,18008
4208,393,1275,6709,14388,16259
4209,376,1295,5573,8166,4938
4210,365,1142,4461,7532,9218
4211,620,2269,8739,11627,10213
4212,578,735,2818,7817,18700
4213,572,3240,12756,11209,8515
4214,311,598,2355,5526,13270
4215,408,1823,7987,11714,6241
4216,573,1281,4032,7647,11758
4217,302,1145,5905,10125,8173
4218,797,1884,6585,11984,10735
4219,391,1192,5315,8672,8802
4220,492,1104,3597,8534,10588
4221,307,1548,6251,6904,4898
4222,1257,3021,7738,8444,3466
4223,916,2319,7195,8802,12166
4224,491,1349,5666,8113,6240
4225,1181,3254,8888,10566,10969
4226,202,1107,6300,11822,8378
4227,968,2365,7066,8528,6084
4228,577,2375,8762,7839,4072
4229,333,1439,6620,10607,7201
4230,253,1209,6349,10401,5903
4231,201,1309,7431,11372,4708
4232,337,647,3005,5997,10670
4233,1747,3056,8804,14269,17444
4234,452,937,3654,7281,10609
4235,810,1553,4569,7209,6649
4236,219,547,3478,8030,11014
4237,498,2071,6911,7003,3721
4238,333,681,3303,7791,10098
4239,199,1277,6542,9558,6358
4240,683,1303,5049,9641,10173
4241,203,533,2514,7993,23910
4242,582,1569,6011,9993,5512
4243,189,680,4348,6994,13326
4244,1500,2411,5352,5962,3523
4245,225,1156,6212,10408,8820
4246,260,801,3480,10602,9821
4247,141,638,4463,10309,9778
4248,124,481,4219,11784,10483
4249,564,1783,7414,17406,19298
4250,376,984,4239,9424,8545
4251,426,1512,6327,10966,8503
4252,661,2822,8480,7209,2417
4253,230,829,4277,9629,8961
4254,140,670,3676,13464,17129
4255,377,1257,5580,8602,9186
4256,183,1148,6523,10522,5334
4257,654,708,2960,6541,11442
4258,549,1972,7681,7444,4659
4259,819,2643,6990,6462,4175
4260,854,2230,6278,7793,4829
4261,1294,2972,8340,10349,11508
4262,245,1078,4899,8227,5561
4263,646,1355,3671,6472,11976
4264,453,1051,6040,11137,16346
4265,376,1082,4673,7146,7041
4266,680,1387,5343,8487,6373
4267,3362,4062,6913,4851,4449
4268,650,2314,8532,7875,4629
4269,133,423,3869,12449,10793
4270,193,934,5746,11466,12458
4271,2241,2322,5261,10336,15432
4272,820,1218,3786,6392,8841
4273,872,1529,5130,7993,8328
4274,604,1591,6621,9983,10010
4275,645,1082,4467,10016,10976
4276,441,1172,5207,11322,15677
4277,157,202,1259,3458,12565
4278,773,1344,4613,5888,6178
4279,296,1401,6737,9790,5045
4280,640,1451,6150,11492,9475
4281,1278,2103,5413,6248,5942
4282,664,866,2981,4933,12875
4283,547,1297,5431,11099,17064
4284,361,1070,5036,8953,8142
4285,525,1111,5321,10182,6679
4286,521,1224,5101,8553,11443
4287,416,941,3560,9256,9633
4288,479,1850,6296,7620,4796
4289,1468,3733,8087,7174,5511
4290,100,524,5284,13284,15795
4291,948,1904,6253,10769,14438
4292,1185,3096,7873,9815,12309
4293,533,1575,5591,8887,4323
4294,1993,4813,9104,6263,3721
4295,522,2195,6942,8216,5319
4296,381,1668,6727,9056,5174
4297,421,1313,6101,10128,8817
4298,773,2706,7656,6387,3892
4299,118,323,2007,6660,13691
4300,134,516,3588,11006,19230
4301,455,1547,6092,6735,10546
4302,449,1797,6719,9310,8039
4303,433,1422,5342,7504,10818
4304,128,361,3599,12135,10398
4305,670,1984,6211,9120,6076
4306,423,1376,5521,6359,11825
4307,285,683,3213,8248,15934
4308,175,581,2414,6562,12906
4309,685,1542,5362,11368,17490
4310,123,514,3745,9786,10749
4311,87,505,4045,10063,9320
4312,197,718,6299,11196,10470
4313,263,1052,6319,11057,16224
4314,470,1467,7077,8187,7509
4315,666,1693,7756,13665,12515
4316,180,960,6037,10542,14646
4317,567,1689,7491,12981,10646
4318,909,1350,5080,8495,7300
4319,176,962,7765,13468,8842
4320,331,754,3346,6067,9633
4321,991,3246,9021,9959,4525
4322,487,1481,6110,8909,7645
4323,1069,3330,8977,8737,11211
4324,344,775,4020,8866,15026
4325,266,914,4836,8727,10502
4326,208,971,5834,9769,8895
4327,128,852,6515,10904,9228
4328,34,216,2161,9858,11417
4329,342,659,2750,5702,10956
4330,184,837,6038,11692,7704
4331,179,842,4674,11646,10356
4332,446,1070,4183,6482,7906
4333,525,1410,5276,12332,21537
4334,315,994,4062,9264,9415
4335,363,1248,4862,8540,8686
4336,260,718,3980,10159,7147
4337,1047,1457,4478,9652,15108
4338,232,688,3456,8424,13407
4339,222,739,3328,10346,9075
4340,1028,3050,8342,7968,3081
4341,819,2377,8114,12925,8869
4342,523,1241,3903,7770,10206
4343,489,1354,5723,8227,9007
4344,641,1048,3926,7047,6487
4345,292,1020,4390,7049,6515
4346,335,1196,5807,13578,18612
4347,770,1985,7198,12208,9797
4348,189,1004,6237,11253,9165
4349,235,821,4007,7627,9499
4350,36,57,850,3737,18749
4351,371,689,2890,5208,9953
4352,546,1167,4499,7637,7297
4353,78,348,2618,9245,14157
4354,611,1311,5511,9428,8467
4355,147,605,4208,10448,9051
4356,1184,2800,7017,6203,3624
4357,219,988,5658,9447,8402
4358,193,589,3582,10634,8157
4359,305,734,4949,12761,13205
4360,294,693,3364,8751,11029
4361,1065,1398,2935,3541,12603
4362,254,636,2797,6648,8430
4363,447,969,3764,8584,11504
4364,95,514,4861,13637,8917
4365,369,1021,4808,10678,7485
4366,1214,2762,7893,13132,11096
4367,417,797,2957,5034,9061
4368,247,1035,4939,10388,7891
4369,998,2387,7183,8792,7628
4370,652,1832,6013,8681,7563
4371,311,1302,5727,11985,14118
4372,121,879,9759,13100,7820
4373,234,496,3204,9286,11630
4374,326,1486,6971,11174,6472
4375,622,1147,2739,6398,11412
4376,290,1316,5267,8251,6119
4377,238,1183,6623,11069,6908
4378,286,2005,9451,9337,3531
4379,150,906,4915,8573,11428
4380,196,1027,5048,9445,7859
4381,542,2308,8867,9174,3945
4382,119,992,6194,8685,4476
4383,547,1014,3173,5016,8426
4384,1080,1552,4634,6173,8586
4385,466,1735,5768,9184,5809
4386,275,952,3612,5691,7871
4387,154,389,2442,10419,16888
4388,385,915,4281,9077,8225
4389,415,1823,7507,9151,7535
4390,728,1976,6936,8879,7081
4391,212,758,3429,7679,8428
4392,266,881,4059,8065,8512
4393,223,1091,6241,8001,7587
4394,290,669,3493,6683,7694
4395,389,1611,6731,7936,7527
4396,476,1630,6526,10199,7261
4397,259,748,4743,8732,7928
4398,254,918,4890,9674,11809
4399,327,942,4811,7227,9850
4400,1260,1359,5181,10085,10906
4401,619,1930,7250,9958,8526
4402,1129,3216,8126,9059,5344
4403,651,1375,5501,10848,14309
4404,346,1150,4532,8919,6263
4405,660,1007,3354,7999,12107
4406,657,1428,5306,7968,9682
4407,107,459,2983,9500,10641
4408,104,399,2749,8116,9752
4409,284,857,4776,7873,6296
4410,126,515,4058,10570,10545
4411,403,1317,5879,9200,5625
4412,549,1248,4593,7341,9093
4413,283,1322,6440,10453,6059
4414,156,461,2642,6510,18739
4415,298,722,3329,9012,10453
4416,173,742,3891,10528,10668
4417,363,1600,6731,9849,9056
4418,419,1123,5184,8487,9581
4419,213,665,3749,8234,8921
4420,137,873,5845,12830,16820
4421,878,2717,8284,6777,4288
4422,221,431,2286,5473,11032
4423,598,1718,6219,8616,12231
4424,266,1049,5992,8834,6289
4425,1006,2225,5792,8425,5172
4426,525,1459,5633,9039,13321
4427,624,2353,9389,8949,2718
4428,496,1545,6909,14871,17832
4429,182,1080,6461,11448,10292
4430,236,390,2032,6502,11800
4431,428,1288,5319,8907,11174
4432,351,1454,7115,10971,7026
4433,544,1404,5155,9914,11725
4434,309,1389,6719,10604,5062
4435,121,394,2715,8364,11798
4436,1350,3689,10288,10540,7063
4437,1090,2001,5536,7936,12063
4438,275,735,4007,7408,12389
4439,157,1125,7307,14372,11286
4440,650,2763,9095,10844,7288
4441,152,750,5606,9264,8794
4442,653,2409,7964,8085,6890
4443,379,1457,6461,10409,11861
4444,1635,2131,5900,10740,12781
4445,826,1803,6465,10358,8191
4446,1343,3309,8010,7121,3946
4447,192,797,4309,8746,8415
4448,257,704,4006,7301,9314
4449,325,1009,5991,9984,7510
4450,603,2132,8452,10977,11821
4451,450,1313,5888,8773,8410
4452,152,403,2813,10219,12965
4453,138,995,6682,11097,6666
4454,1105,1308,2629,4143,9074
4455,1373,3640,9601,8899,5202
4456,137,583,3686,8137,16181
4457,548,1293,4361,8772,11087
4458,108,447,3338,10824,10416
4459,335,878,4137,8941,11874
4460,256,673,3575,7950,11516
4461,216,415,2352,8063,17717
4462,395,1837,7384,8949,4950
4463,711,1454,5260,10269,11909
4464,656,2197,6541,8632,6831
4465,507,864,2917,5518,12010
4466,698,2078,6831,11018,13275
4467,285,1118,4903,9203,7720
4468,344,1120,4491,8073,9501
4469,562,1587,4282,7290,7010
4470,251,1102,6119,9662,8379
4471,488,1317,5296,9901,7882
4472,1614,4256,8549,7467,3593
4473,235,953,5880,12372,15269
4474,670,2000,6581,8945,7695
4475,1958,4099,6121,4059,1356
4476,506,1422,5164,9120,8396
4477,100,448,4156,9279,8915
4478,166,393,2689,11368,14306
4479,177,691,4347,10020,8558
4480,161,977,6081,10190,11326
4481,247,544,2941,7599,9216
4482,274,905,4489,10581,7808
4483,322,873,4346,8146,8636
4484,428,1266,5494,9196,6307
4485,1156,1771,5108,9436,11275
4486,526,1426,5315,8460,7378
4487,437,1262,6138,9555,7561
4488,151,717,4430,10410,9661
4489,1026,2906,7633,7894,3591
4490,788,2989,8970,8786,3085
4491,265,973,7194,11713,8632
4492,307,1356,6691,9050,4769
4493,521,1355,5016,7399,8665
4494,986,3302,8513,7839,4989
4495,484,1234,3919,7306,10518
4496,508,1627,5331,7694,4914
4497,146,791,5453,11207,7512
4498,456,1562,6905,12937,12809
4499,259,739,3206,7909,11831
4500,535,1631,6484,8078,5285
4501,196,540,2527,7278,10411
4502,323,721,4257,13024,23885
4503,123,587,3748,8962,11851
4504,249,759,3148,7143,9000
4505,521,1455,5496,10324,13659
4506,535,1283,6430,10402,11101
4507,160,788,6793,10462,7876
4508,1432,1934,4764,7699,14731
4509,322,987,4006,6599,11509
4510,266,798,5218,10585,13132
4511,59,384,3117,9985,11601
4512,697,2153,7867,12854,12006
4513,367,427,1479,4620,15820
4514,762,2021,5503,7777,4818
4515,465,1763,6852,10866,13368
4516,218,636,3830,7644,7543
4517,312,1210,6238,8064,9242
4518,1759,2707,5435,7086,12540
4519,218,658,3173,7178,8836
4520,380,517,2206,6529,10970
4521,254,989,5345,13011,17483
4522,409,977,3435,6486,7879
4523,294,1037,4683,8266,7602
4524,282,886,4024,7089,9766
4525,484,2229,7572,8439,3342
4526,265,669,3360,7501,12717
4527,602,1105,3563,5178,11093
4528,436,1474,6210,8697,12916
4529,297,1019,4453,8478,10660
4530,319,1334,5970,8769,6463
4531,384,895,3016,6807,11511
4532,145,764,5633,11171,8361
4533,271,1016,4416,9664,8967
4534,204,804,4240,8379,10934
4535,723,1012,2763,4996,7231
4536,448,1090,3841,6139,8503
4537,225,917,4913,8356,9057
4538,1033,2379,7487,10154,12388
4539,158,975,6098,10514,11143
4540,420,895,3873,8034,9244
4541,221,887,5260,10352,7571
4542,137,741,6322,13451,11171
4543,365,1331,5253,7277,6324
4544,885,2694,6618,7567,3692
4545,417,1313,6292,10981,8062
4546,270,1555,8870,10716,8953
4547,149,374,2508,7916,9630
4548,599,1064,3337,4810,11928
4549,264,836,4219,6418,11029
4550,268,712,3554,7631,9763
4551,188,921,4789,10513,7570
4552,291,998,5222,11128,13190
4553,843,2269,7212,6985,6117
4554,651,1997,6288,7044,5309
4555,118,373,2743,8298,9829
4556,724,1843,6109,8396,4516
4557,305,1311,5696,9945,14122
4558,421,1364,5148,7135,5214
4559,105,592,4260,9855,10209
4560,376,1192,5239,6831,6256
4561,361,725,3052,5911,9630
4562,223,710,4491,10035,8737
4563,580,1359,4448,8189,7520
4564,335,958,4840,10417,10932
4565,803,842,2705,6635,8771
4566,631,1518,4598,6382,7148
4567,278,151,877,4460,13194
4568,201,927,5305,7078,10896
4569,1096,2352,8632,13038,9495
4570,404,1174,4551,8709,7464
4571,376,1573,7466,11106,11471
4572,297,1476,7077,8668,5663
4573,267,965,5404,12936,10089
4574,1176,1550,4112,6538,6253
4575,811,2302,7461,9137,7053
4576,259,890,3949,6976,9347
4577,605,1032,3822,11031,17500
4578,261,671,3692,6749,8566
4579,178,557,4117,9617,11202
4580,224,452,2163,6640,12134
4581,157,798,5304,8767,7309
4582,1034,1900,4883,5545,6193
4583,551,1705,6951,9434,4071
4584,510,769,3476,8242,7159
4585,174,543,2822,8081,11857
4586,688,1489,4643,6790,7899
4587,123,963,7616,12892,8618
4588,756,1388,4696,6450,10014
4589,370,1518,7953,10973,9934
4590,156,421,2190,6333,11993
4591,835,1757,6253,8021,6335
4592,344,1201,5117,7759,7146
4593,424,935,4437,9923,7611
4594,553,1078,4453,6801,7407
4595,490,1429,4814,7121,5159
4596,745,1545,6365,10778,9416
4597,484,1236,4764,9220,15810
4598,63,406,3250,9534,12846
4599,90,390,2914,8043,7627
4600,191,807,5002,14634,20632
4601,444,651,2157,2953,11849
4602,415,1483,5128,6427,5736
4603,69,714,6245,10075,5078
4604,307,1229,5312,8075,8051
4605,1150,2008,5888,8262,8959
4606,466,1291,4735,6684,7164
4607,173,399,2593,7279,8771
4608,277,661,3284,8965,10889
4609,303,618,2811,7216,15408
4610,537,1283,4891,11325,13587
4611,427,1395,5415,8710,8044
4612,2418,3239,4817,5723,6971
4613,596,2010,5828,6174,3959
4614,68,505,4878,11770,14219
4615,281,1132,5353,8174,7712
4616,317,1123,5386,8488,5987
4617,521,987,3072,6054,7053
4618,212,657,3437,8916,16700
4619,569,1711,5386,7654,5538
4620,794,1747,4883,8198,6069
4621,401,1331,6108,12239,14314
4622,530,858,3138,4859,5344
4623,1219,2033,5555,6124,9483
4624,323,872,4268,7381,5301
4625,164,867,5265,8697,6543
4626,522,1543,5490,8464,5545
4627,1030,1238,4237,7808,12745
4628,169,555,3623,8819,8665
4629,1489,2856,6816,7822,4949
4630,154,522,3161,7526,16348
4631,259,702,3341,6638,9426
4632,216,826,4450,10390,14688
4633,153,391,1834,5695,11225
4634,287,1072,4609,8091,8986
4635,652,431,1082,1909,19162
4636,336,913,5780,10003,8319
4637,1162,1589,4059,5271,6657
4638,102,589,4620,11491,18007
4639,295,1064,5244,9193,10883
4640,425,1428,4526,8809,8142
4641,2342,3586,6580,6319,2641
4642,844,1426,3427,4138,6712
4643,346,1001,4700,9791,6539
4644,354,1299,5217,7393,5381
4645,421,1188,3995,7181,5329
4646,640,2073,6435,7414,5990
4647,479,2316,7397,8433,3522
4648,316,1495,7798,9786,9539
4649,1195,2160,4894,5257,7042
4650,661,2299,7318,8016,3890
4651,155,520,3918,9155,9886
4652,275,1151,6024,7117,6248
4653,268,616,2724,5214,9847
4654,416,1887,7564,8950,6530
4655,95,284,2282,7668,9978
4656,240,1390,6250,9329,8639
4657,138,613,3904,7989,9556
4658,262,1108,6094,12314,14843
4659,110,574,5338,11158,9146
4660,391,774,4261,10710,8542
4661,907,1248,4590,9980,16644
4662,145,684,4073,10851,17558
4663,116,320,2100,7539,12593
4664,617,1596,6661,13470,13072
4665,174,1149,6238,9437,5976
4666,461,1524,4860,6697,3728
4667,358,1059,4375,7826,6294
4668,265,555,2404,6214,10888
4669,323,756,3161,4231,13608
4670,244,525,2713,6883,12142
4671,486,1685,8274,9879,7138
4672,168,934,5778,13344,17370
4673,221,740,3490,10240,19350
4674,716,1673,4895,5984,7197
4675,875,2861,9350,11142,9873
4676,1218,2541,6190,6212,7879
4677,1142,2833,8503,10877,12126
4678,203,429,2315,5491,10376
4679,502,1362,4635,6322,5724
4680,550,941,3694,8369,8115
4681,121,326,2868,8829,9629
4682,285,959,4341,8054,8181
4683,538,1275,5254,9463,8253
4684,181,793,3703,9341,7160
4685,393,1233,5036,6730,4495
4686,287,1123,5153,10792,15535
4687,412,847,3501,8419,12499
4688,642,1298,4729,7511,8871
4689,464,1612,6583,13099,15450
4690,652,1846,5934,8198,4847
4691,115,470,2621,5115,5184
4692,363,1599,6470,9528,5296
4693,204,671,4257,10159,7395
4694,783,2346,6910,8931,4803
4695,304,1417,6893,9075,5477
4696,682,2138,6540,8485,5383
4697,513,1839,6702,11539,12525
4698,448,2266,7840,9042,5119
4699,407,876,4094,8465,6613
4700,507,1478,7170,10600,9964
4701,2092,2269,5514,5637,5325
4702,123,417,3923,10647,9443
4703,363,1027,4189,6699,12104
4704,163,779,4650,11589,12336
4705,71,442,3034,8381,20636
4706,145,400,2396,6295,10280
4707,396,793,3035,5564,12344
4708,275,1415,7792,14453,8675
4709,589,1955,6145,6690,3764
4710,431,1181,5849,11170,6803
4711,244,1068,4259,6280,8172
4712,453,1370,4914,8149,5155
4713,192,923,5674,12556,15606
4714,605,1611,6457,11021,8112
4715,256,726,3560,7252,9135
4716,143,572,3921,9502,9005
4717,432,1096,4533,7128,6507
4718,199,694,3306,6596,11254
4719,149,905,5294,10674,6540
4720,114,508,2635,7489,9346
4721,490,1799,6443,8370,6759
4722,195,1016,4708,8823,8543
4723,952,2377,6995,9455,11604
4724,354,241,926,2909,14280
4725,156,432,2182,3598,13196
4726,685,1969,7159,8020,6255
4727,306,1431,5022,5721,3283
4728,862,1983,6288,10625,7370
4729,188,425,2936,9133,11279
4730,448,1260,6239,11091,8973
4731,116,597,4619,10822,9364
4732,588,1341,5981,8275,14774
4733,437,1315,5250,8685,9424
4734,483,1574,6319,8184,4901
4735,301,818,3836,7668,9642
4736,296,541,2525,6492,9908
4737,1359,2821,6379,6548,5367
4738,227,812,4691,5715,11598
4739,212,736,4566,9754,7504
4740,521,1324,4438,9180,8763
4741,195,735,4405,7017,12296
4742,119,486,3209,8656,6516
4743,392,1810,6511,7703,8409
4744,97,367,3225,10865,15590
4745,254,528,3428,6484,10003
4746,116,817,4754,8513,9415
4747,157,726,5185,9708,8128
4748,744,1261,4278,6357,6032
4749,299,797,3397,5721,8237
4750,740,3055,9354,8807,6419
4751,1433,3750,8421,7637,5958
4752,179,608,4683,13371,16513
4753,351,858,3856,8150,10922
4754,841,2715,7877,7336,2517
4755,282,1066,5893,9830,5188
4756,136,863,5965,11564,11785
4757,343,1052,5006,9303,11659
4758,229,1105,5178,8710,5653
4759,149,438,2669,7150,9866
4760,452,2136,8118,7794,3542
4761,576,915,3658,7926,9699
4762,382,875,3657,5951,5966
4763,702,1643,4766,6953,5081
4764,126,717,7040,10549,8133
4765,526,1313,6557,10176,8897
4766,173,279,1678,4957,15679
4767,114,466,3840,10514,9101
4768,318,946,5215,9304,9109
4769,103,689,4053,7235,8197
4770,139,598,4088,8796,7249
4771,126,725,3793,7871,11744
4772,261,669,3264,6086,6518
4773,276,844,4572,12919,16676
4774,361,623,2671,5336,9874
4775,552,2498,8357,8881,3924
4776,91,276,2687,10657,19862
4777,61,358,3873,12121,8820
4778,298,1293,5850,9270,7905
4779,322,1598,5979,6570,3899
4780,365,1225,5215,9721,10062
4781,352,1269,7585,14583,12861
4782,136,495,2844,6861,10424
4783,100,372,2770,10323,10953
4784,470,1024,3142,4899,10632
4785,190,601,2716,6785,9460
4786,483,1357,4297,7339,6067
4787,115,795,5411,9832,12235
4788,249,703,3854,8755,10205
4789,1552,2022,4042,4592,5741
4790,798,2070,7229,9716,8393
4791,468,1770,6993,9353,5927
4792,201,454,2373,6549,10964
4793,1087,1082,3343,5769,8339
4794,108,727,4322,8252,9786
4795,511,1451,4492,7411,6461
4796,114,348,1785,6029,13527
4797,526,1303,5063,7815,8120
4798,377,879,3394,5477,9212
4799,264,706,3287,9210,19646
4800,310,788,3355,6518,12526
4801,212,737,5067,9753,7155
4802,191,1069,5804,8373,6137
4803,464,985,5290,11982,10204
4804,187,703,3704,5931,7223
4805,374,920,3939,6899,13612
4806,413,779,3215,7627,10515
4807,953,1819,5469,8048,9659
4808,512,1140,4331,8044,7959
4809,1055,2526,6732,6505,3265
4810,299,1329,5744,8740,9252
4811,1126,1938,5496,6966,7803
4812,96,313,2885,8604,14251
4813,368,723,3220,7241,9173
4814,285,635,2715,8989,12640
4815,1797,1750,3986,4039,5967
4816,265,918,3552,7581,8702
4817,425,1098,4097,9941,11279
4818,311,1327,6324,8776,7290
4819,189,589,3854,8938,12960
4820,682,1867,6247,8379,3729
4821,373,956,3151,7999,7729
4822,133,556,5507,14136,9161
4823,713,1072,3635,8217,13466
4824,263,931,3985,8177,7022
4825,656,2010,5228,7080,5120
4826,597,2154,6703,7892,5422
4827,248,804,4099,7652,10624
4828,211,1245,5737,8781,7276
4829,555,1930,6759,10838,9284
4830,211,819,4365,7675,7211
4831,270,1398,6797,8035,5056
4832,635,1413,3913,5041,5856
4833,481,787,2858,6402,10901
4834,483,1079,3876,5647,10656
4835,275,953,4426,8660,6821
4836,528,896,3526,6724,15921
4837,272,915,5074,9550,13227
4838,487,1470,6164,8220,6043
4839,861,1340,5238,9259,8010
4840,194,729,4017,9377,6982
4841,1274,2728,6361,6126,6740
4842,204,542,2891,6428,11434
4843,1359,2671,4924,4048,3170
4844,1150,4109,8788,6178,3501
4845,125,736,5071,8953,7256
4846,257,953,4430,8727,6643
4847,508,1148,4274,7523,7749
4848,580,1545,5347,8291,7298
4849,96,451,4205,12997,17235
4850,348,690,4023,7989,13204
4851,545,2313,7569,8829,5484
4852,266,690,3868,9459,15632
4853,664,1205,3798,5088,10511
4854,1601,2897,4977,3958,3978
4855,203,765,4150,8178,8784
4856,584,1127,3881,5692,6924
4857,252,1220,6393,9565,8732
4858,717,2195,7021,8062,5686
4859,315,853,3510,6440,8720
4860,493,1299,4018,7052,8130
4861,131,688,5425,9017,6417
4862,483,1570,5500,7830,4935
4863,218,733,3803,8585,6715
4864,192,740,4446,8588,6206
4865,290,1407,6222,7849,6487
4866,181,757,3846,8761,12108
4867,587,1528,5731,8966,8966
4868,179,567,3319,9425,17034
4869,609,1937,6872,7939,6011
4870,664,1163,2855,5391,9047
4871,454,1004,4422,8278,10192
4872,602,1321,5592,13534,18744
4873,304,1299,5383,9274,8669
4874,852,2523,7160,9288,6804
4875,344,997,3563,6619,8212
4876,398,938,3294,6616,15703
4877,305,1070,4583,6906,7807
4878,422,777,3656,7196,6866
4879,281,757,3667,6038,10631
4880,463,1166,4409,6539,8120
4881,284,843,3662,7575,5750
4882,1693,2996,6374,8229,7941
4883,421,1454,6188,9203,5902
4884,669,1921,6150,9683,9578
4885,185,419,2485,7204,8970
4886,567,1125,4570,9591,8938
4887,219,867,3990,7401,5264
4888,1062,1779,4481,4964,6091
4889,524,1640,5547,7857,4644
4890,732,2073,6145,9021,8565
4891,128,923,7844,12209,7868
4892,100,548,4478,10720,13625
4893,176,1252,7439,9864,3888
4894,190,1340,8731,12451,8315
4895,635,2134,6280,7515,5558
4896,599,891,2455,5261,7641
4897,245,774,3644,9104,9490
4898,195,998,5959,10981,13235
4899,109,1035,6595,9959,10176
4900,279,1111,5172,9503,6336
4901,667,1607,6106,8420,5533
4902,90,352,3095,7108,9525
4903,1140,1939,4719,5254,8088
4904,317,927,3868,7794,5374
4905,178,949,5026,8714,7725
4906,373,1157,4425,6333,9324
4907,210,732,3053,6325,6569
4908,580,1708,5141,8268,4979
4909,2184,1771,4050,5805,5283
4910,233,892,4496,8183,13186
4911,197,784,4850,7478,5125
4912,416,1139,5218,9512,10516
4913,285,1115,5664,12312,12631
4914,915,2538,8222,7874,4671
4915,223,926,4516,8859,6955
4916,505,1491,5255,6759,6904
4917,269,1086,5714,9595,7089
4918,184,601,2919,6156,9282
4919,310,814,3632,5564,9341
4920,322,688,2629,5945,8870
4921,173,431,2028,5211,13371
4922,183,1163,5791,8425,6852
4923,118,704,4298,8026,7803
4924,777,1077,4554,10673,29027
4925,548,1840,6689,9091,8155
4926,422,1208,4382,7838,5652
4927,147,791,6011,8133,6697
4928,1192,3587,8352,6128,4143
4929,1015,2807,8396,10194,9862
4930,210,494,3199,8866,8547
4931,495,945,3917,6697,5571
4932,438,1483,6052,8732,5542
4933,178,393,2922,8150,7684
4934,490,1325,4185,7212,6621
4935,560,2098,8153,11561,7044
4936,263,909,4899,8634,6807
4937,1364,3301,7092,5662,2863
4938,394,1655,5586,8738,6683
4939,355,1284,6465,10435,9955
