author_id,Name
2437,Jason Zweig
2438,Warren Buffett
2439,Blanche Fisher Wright
2440,John Jowett
2441,Anna Todd
2442,Sarah Rees Brennan
2443,Cassandra Jean
2444,Jon Kabat-Zinn
2445,Banana Yoshimoto
2446,Megan Backus
2447,Eric Van Lustbader
2448,Judith McNaught
2449,Mark Ford
2450,Kevin J. Anderson
2451,Brett Booth
2452,Jean-Jacques Rousseau
2453,Maurice Cranston
2454,Alexander Hamilton
2455,James Madison
2456,John Jay
2457,Philo-Publius
2458,Clinton Rossiter
2459,Charles R. Kessler
2460,Julie Anne Peters
2461,Sarah Blake
2462,Orlagh Cassidy
2463,Nic Sheff
2464,Daniel O'Malley
2465,Frank Beddor
2466,Joyce Maynard
2467,Ed Catmull
2468,Amy Wallace
2469,Frida Kahlo
2470,Carlos Fuentes
2471,Sarah M. Lowe
2472,Michele Wrightson
2473,Bob McCabe
2474,Jeff Shaara
2475,Michael Morpurgo
2476,Chelsea Cain
2477,Julianne Donaldson
2478,Kathleen Tessaro
2479,Tara Sivec
2480,Gabrielle Hamilton
2481,Lars Kepler
2482,Ann Long
2483,Piers Anthony
2484,Tommy Lee
2485,Vince Neil
2486,Nikki Sixx
2487,Neil Strauss
2488,Mick Mars
2489,Richard R. Lingeman
2490,Brynne Stephens
2491,Lela Dowling
2492,Cynthia Martin
2493,Jenny Nimmo
2494,Jay Kristoff
2495,Glen Cook
2496,Susan Hill
2497,John Lawrence
2498,Barbara Robinson
2499,Aimee Carter
2500,Steven Johnson
2501,Anna Carey
2502,Susan Sontag
2503,Mary McGarry Morris
2504,Michio Kaku
2505,Karen Cushman
2506,Armistead Maupin
2507,Victoria Hislop
2508,Ian Rankin
2509,Mircea Pricăjan
2510,Marya Hornbacher
2511,William  Davis
2512,H.P. Lovecraft
2513,August Derleth
2514,Mary  Stewart
2515,S.T. Joshi
2516,Neale Donald Walsch
2517,Felicia Day
2518,Joss Whedon
2519,Matt Fraction
2520,David Aja
2521,Javier Pulido
2522,Matt Hollingsworth
2523,Chris Eliopoulos
2524,Alan Davis
2525,Jim Lee
2526,Scott Williams
2527,Alex Sinclair
2528,Jen Lancaster
2529,Enid Blyton
2530,Larissa Ione
2531,Robert Hughes
2532,Ted Dekker
2533,Adam Hochschild
2534,David Ellis
2535,Samantha van Leer
2536,Kanoko Sakurakouji
2537,JN Productions
2538,Pancha Diaz
2539,Erin Watt
2540,Jen Frederick
2541,Cynthia Holloway
2542,Laurelin Paige
2543,NaRae Lee
2544,Lene Kaaberbøl
2545,Agnete Friis
2546,Christopher Gill
2547,D.B.C. Pierre
2548,Ntozake Shange
2549,Jennifer Close
2550,Stella Gibbons
2551,Roz Chast
2552,Rainer Metzger
2553,Ingo F. Walther
2554,Chris Guillebeau
2555,Trevor Noah
2556,Theodore Taylor
2557,Justina Chen
2558,Carol Shields
2559,Beth Harbison
2560,Peter Høeg
2561,Tiina Nunnally
2562,Julia Hoban
2563,Hillary Rodham Clinton
2564,Edmund de Waal
2565,Al Perkins
2566,Eric Gurney
2567,Lissa Price
2568,Juan Rulfo
2569,Kelly Corrigan
2570,Michael North
2571,Heather Cocks
2572,Jessica  Morgan
2573,Robert Charles Wilson
2574,Eugene O'Neill
2575,Kohta Hirano
2576,Duane Johnson
2577,Noah Gordon
2578,Scott Brick
2579,Mark Teague
2580,Miyamoto Musashi
2581,Victor Harris
2582,Irvin D. Yalom
2583,Aristotle
2584,J.A.K. Thomson
2585,Jonathan Barnes
2586,Hugh Tredennick
2587,Kyle Idleman
2588,William Blake
2589,Stan Berenstain
2590,Jan Berenstain
2591,H.W. Janson
2592,Anthony F. Janson
2593,Yukiru Sugisaki
2594,Diana Sudyka
2595,Jordan Belfort
2596,Dietrich Bonhoeffer
2597,Michelle Alexander
2598,Knut Hamsun
2599,George Egerton
2600,Cristina Henriquez
2601,Brian Azzarello
2602,Lee Bermejo
2603,Sergei Lukyanenko
2604,Andrew Bromfield
2605,Jenny Offill
2606,Susan Meissner
2607,Dalton Trumbo
2608,Pierre Boulle
2609,Xan Fielding
2610,Belva Plain
2611,Henry T. Blackaby
2612,Claude V. King
2613,Richard Blackaby
2614,James Dickey
2615,Katsura Hoshino
2616,Mayumi Kobayashi
2617,Ian Caldwell
2618,Dustin Thomason
2619,Bryan Konietzko
2620,Michael Dante DiMartino
2621,Dave Marshall
2622,Rob Sheffield
2623,Legs McNeil
2624,Gillian McCain
2625,Marybeth Mayhew Whalen
2626,Sarah Weeks
2627,Jim Carroll
2628,Lew Wallace
2629,Lionel Trilling
2630,Lolly Winston
2631,Gary Gianni
2632,Madeline Sheehan
2633,Pam Adams
2634,Robert Bryndza
2635,John Gardner
2636,James Gleick
2637,Kurt Busiek
2638,Carolyn Mackler
2639,Suzanne Young
2640,Jennifer Echols
2641,Philipp Meyer
2642,Oliver Wyman
2643,Bryn Greenwood
2644,Melanie Acevedo
2645,Brendan Reichs
2646,Laura Schroff
2647,Alex Tresniowski
2648,Valerie Salembier
2649,Rhoda Janzen
2650,Ruud van der Rol
2651,Rian Verhoeven
2652,Tony Langham
2653,Plym Peters
2654,Gary Larson
2655,Aaron Johnston
2656,Pema Chödrön
2657,Daisy Goodwin
2658,Al Dempster
2659,Milt Banta
2660,Golden Books
2661,Andy Goldsworthy
2662,Denis Johnson
2663,Steve Buccellato
2664,Eddie Campbell
2665,Pete Mullins
2666,Katherine Neville
2667,Jean Webster
2668,Edith Pattou
2669,James Strachey
2670,Peter Gay
2671,James Bowen
2672,John Cassaday
2673,Eric    Weiner
2674,Tracy Brogan
2675,Richard J. Foster
2676,Muriel Spark
2677,Megan McCafferty
2678,Richard Peck
2679,Ben Mezrich
2680,Mariko Tamaki
2681,Jillian Tamaki
2682,Paul Harding
2683,Penelope Ward
2684,Alan Lightman
2685,Christian Redl
2686,Philip Dossick
2687,Emanuela Guercetti
2688,Michelle-Irène Brudny
2689,Norman Dietz
2690,Donald Fanger
2691,coderati
2692,Boris de Schlœzer
2693,Andrew Williamson
2694,Amy Harmon
2695,Vikas Swarup
2696,Donald J. Sobol
2697,C.J. Sansom
2698,Lisi Harrison
2699,Elizabeth Kolbert
2700,Ben Fountain
2701,Lian Hearn
2702,Ronald H. Balson
2703,Dan John Miller
2704,Iris Johansen
2705,Rachael Ray
2706,James L. Swanson
2707,Mark  Edwards
2708,David McRaney
2709,Sara Donati
2710,Aeschylus
2711,William Bedell Stanford
2712,Ildefonso Falcones
2713,The Church of Jesus Christ of Latter-day Saints
2714,Rory Albanese
2715,Kevin Bleyer
2716,Wyatt Cenac
2717,Hallie Haglund
2718,Elliott Kalan
2719,Josh Lieb
2720,Sam Means
2721,Jo Miller
2722,John Oliver
2723,Daniel Radosh
2724,Rachel Vincent
2725,Brodi Ashton
2726,G. Norman Lippert
2727,Brother Andrew
2728,J. Courtney Sullivan
2729,Meg Rosoff
2730,Heather Gudenkauf
2731,Dawn J. Ranck
2732,Phyllis Pellman Good
2733,Lili St. Crow
2734,Lilith Saintcrow
2735,Malika Oufkir
2736,Michèle Fitoussi
2737,Steve McNiven
2738,Dexter Vines
2739,Morry Hollowell
2740,Kim Carpenter
2741,John R. Perry
2742,Krickitt Carpenter
2743,Mercer Mayer
2744,Inga Moore
2745,Nathan Fairbairn
2746,Tijan
2747,Jenő Barcsay
2748,John Saul
2749,Jean Sasson
2750,Joseph Murphy
2751,Ian McMahan
2752,Esther Forbes
2753,Lynd Ward
2754,Ernesto Che Guevara
2755,Aleida Guevara March
2756,N.K. Jemisin
2757,Roberto Bolaño
2758,Natasha Wimmer
2759,Stefan Zweig
2760,Joel Rotenberg
2761,Hans Hausmann
2762,Dirk Muller
2763,Willy Trenk-Trebitsch
2764,Mario Adorf
2765,Gert Westphal
2766,Justine Korman Fontes
2767,Don Williams
2768,Jeanne Birdsall
2769,Sally Bedell Smith
2770,Charlotte Barslund
2771,John Layman
2772,Rob Guillory
2773,Arkady Strugatsky
2774,Boris Strugatsky
2775,Antonina W. Bouis
2776,Theodore Sturgeon
2777,Aram Saroyan
2778,P.G. Wodehouse
2779,Amanda Palmer
2780,Chris   Smith
2781,Christopher Lee
2782,Richard Taylor
2783,Elizabeth  George
2784,Arturo Pérez-Reverte
2785,Sonia Soto
2786,Paul O. Zelinsky
2787,Douglas Coupland
2788,Viet Thanh Nguyen
2789,Joanna Wylde
2790,Mary O'Hara
2791,Dave Blossom
2792,Mirjana Valent
2793,William Archer
2794,Caroline Myss
2795,Beatriz Williams
2796,Gary D. Schmidt
2797,Judy Schachner
2798,Brian Tracy
2799,Sandra Boynton
2800,Wallace D. Wattles
2801,Shelly Crane
2802,Robert   Harris
2803,Bertrand Russell
2804,Nigella Lawson
2805,Thomas Malory
2806,Keith Baines
2807,Cupcake Brown
2808,Kate Douglas Wiggin
2809,Anton Chekhov
2810,S.C. Gwynne
2811,Karen Kingsbury
2812,Gary Smalley
2813,Jennifer Donnelly
2814,Dorothy L. Sayers
2815,Robert Sabuda
2816,Ross King
2817,Noel Streatfeild
2818,Diane Goode
2819,Harry Gregson-Williams
2820,Carolyn Brown
2821,E.E. Cummings
2822,Sara Raasch
2823,Matthew  Thomas
2824,Mary Pipher
2825,Kate Brian
2826,Russell Hoban
2827,Lillian Hoban
2828,Max Barry
2829,Donna Murphy
2830,Cece Bell
2831,David Lasky
2832,Jude Deveraux
2833,Jonathan Maberry
2834,G.M.A. Grube
2835,John M. Cooper
2836,Charles R. Cross
2837,Thucydides
2838,Moses I. Finley
2839,George Stade
2840,Richard Fusco
2841,Richard Kadrey
2842,John Hart
2843,Donald A. Yates
2844,James E. Irby
2845,André Maurois
2846,Colleen Houck
2847,Tim Harford
2848,Drew Daywalt
2849,Oliver Jeffers
2850,Katie J. Davis
2851,Beth Clark
2852,Kathleen Kent
2853,Thomas Mann
2854,Patricia Reilly Giff
2855,Heather Brewer
2856,Barry Schwartz
2857,Annette Curtis Klause
2858,David Brin
2859,Janet Switzer
2860,Alexander Osterwalder
2861,Yves Pigneur
2862,Stephen Greenblatt
2863,Margaret George
2864,Norman Doidge
2865,Barry Lyga
2866,J. Ryan Stradal
2867,Ann McGovern
2868,Winslow Pinney Pels
2869,Winslow Pinn
2870,Ey Pels
2871,Alaa Al Aswany
2872,علاء الأسواني
2873,Brian  McClellan
2874,Koren Zailckas
2875,Bree Despain
2876,Bill Buford
2877,Clarissa Pinkola Estés
2878,Donald O. Clifton
2879,Chris Anderson
2880,Adolf Hitler
2881,Aleatha Romig
2882,Sean Covey
2883,Tom Angleberger
2884,Thanhha Lai
2885,Jude Fisher
2886,Guy Kawasaki
2887,Wes  Moore
2888,Tavis Smiley
2889,Ariana Franklin
2890,武内 直子
2891,Katherine Streeter
2892,Ruth Stiles Gannett
2893,Greg Iles
2894,Jay McInerney
2895,Syd Hoff
2896,Giovanni Boccaccio
2897,G.H. McWilliam
2898,Alice Munro
2899,Eileen Christelow
2900,Andrew Hurley
2901,Rachel Van Dyken
2902,Lilian Jackson Braun
2903,Nyrae Dawn
2904,Haley Riordan
2905,Courtney Cole
2906,Neil Patrick Harris
2907,Antony Hare
2908,Josh McDowell
2909,Cherie Priest
2910,Rita Mae Brown
2911,Marianne Williamson
2912,Charles Portis
2913,Susan  Jeffers
2914,Matthew Dicks
2915,Paul Birkbeck
2916,Susan Crandall
2917,Brian Staveley
2918,Sally Green
2919,Nikos Kazantzakis
2920,Νίκος Καζαντζάκης
2921,William H. Armstrong
2922,James Barkley
2923,Lawrence M. Krauss
2924,Slash
2925,Anthony Bozza
2926,Hazel E. Barnes
2927,Mary Warnock
2928,Richard Eyre
2929,Rachel Carson
2930,Linda Lear
2931,Edward O. Wilson
2932,Holly Madison
2933,Nadia Hashimi
2934,Keith Thompson
2935,Goran Sudžuka
2936,Charles Belfoure
2937,Morgan Rhodes
2938,Esther Hicks
2939,Jerry Hicks
2940,Henry Fielding
2941,Thomas Keymer
2942,Alice Wakely
2943,Sherwood Anderson
2944,Ted Goossen
2945,Diana L. Paxson
2946,Per Petterson
2947,Anne Born
2948,Doug Moench
2949,Jim Aparo
2950,Norm Breyfogle
2951,Graham Nolan
2952,Jim Balent
2953,Brad Thor
2954,Willem Dafoe
2955,John Fante
2956,Rick Bragg
2957,Leigh Nichols
2958,Stephen Coonts
2959,Enid Bagnold
2960,Richard Branson
2961,Aristophanes
2962,Sarah Ruden
2963,Peter Clines
2964,Scott Jurek
2965,Steve Friedman
2966,James Ellroy
2967,Brett Matthews
2968,Will Conrad
2969,T.C. Boyle
2970,Eugene B. Sledge
2971,Paul Fussell
2972,Eleanor Estes
2973,Louis Slobodkin
2974,Meredith Wild
2975,Kass Morgan
2976,Karma Wilson
2977,Jane Chapman
2978,Gary Chalk
2979,Alexander Theroux
2980,Lionel Abel
2981,منى المرشود
2982,Robert S. Levine
2983,Glennon Doyle Melton
2984,Richard Paul Evans
2985,W.E.B. Du Bois
2986,Donald B. Gibson
2987,Monica W. Elbert
2988,Shonda Rhimes
2989,Marguerite Duras
2990,Barbara Bray
2991,Maxine Hong Kingston
2992,Stephanie Danler
2993,Bryan Burrough
2994,John Helyar
2995,David Fishelson
2996,Aaron Leichter
2997,Rysa Walker
2998,Catherynne M. Valente
2999,Ana Juan
3000,Denise Grover Swank
3001,Marshall Karp
3002,Timur Vermes
3003,Chris Pavone
3004,Richard Winston
3005,Clara Winston
3006,Theodore Ziolkowski
3007,Kevin Powers
3008,Gerald Durrell
3009,Helma Lapiņa
3010,Tawni O'Dell
3011,Robin A.H. Waterfield
3012,Quinn Loftis
3013,Harry Bliss
3014,Emily Snow
3015,Richard Condon
3016,Shane Claiborne
3017,John Medina
3018,Richard C. Morais
3019,Lincoln Peirce
3020,Tim Burton
3021,Edwidge Danticat
3022,Louis-Ferdinand Céline
3023,William T. Vollmann
3024,Matt Haig
3025,Essam Youssef
3026,Shaunti Feldhahn
3027,Keith Szarabajka
3028,Lynsay Sands
3029,Matthew Reilly
3030,Adam Smith
3031,Richard Ford
3032,Antony Beevor
3033,Kyousuke Motomi
3034,Beryl Markham
3035,Steven Galloway
3036,Betty White
3037,René Descartes
3038,Donald A. Cress
3039,James Surowiecki
3040,James Herbert
3041,Jason Winters
3042,Marilyn Manson
3043,BookRags
3044,Bernard Waber
3045,Gail Carriger
3046,سمانه پرهیزکاری
3047,Rob Bell
3048,Edward Said
3049,Beverly  Lewis
3050,Anne Bishop
3051,Nicholas Meyer
3052,Jonathan Harr
3053,Sonia Sotomayor
3054,Immanuel Kant
3055,Paul Guyer
3056,Allen W. Wood
3057,Rien Poortvliet
3058,Wil Huygen
3059,Hester Browne
3060,John Stuart Mill
3061,Alan Cumming
3062,D.M. Pulley
3063,Jill Shalvis
3064,Rebecca Housel
3065,J. Jeremy Wisnewski
3066,William Irwin
3067,Eric Berne
3068,Alexandre Dumas fils
3069,David Coward
3070,Rachel Hauck
3071,Stephen C. Lundin
3072,Harry Paul
3073,John Christensen
3074,Vi Keeland
3075,Philip José Farmer
3076,Mark Helprin
3077,Susan Ericksen
3078,Thomas Paine
3079,Adeline Yen Mah
3080,Michel Houellebecq
3081,Frank Wynne
3082,Roy Thomas
3083,Mark D. Beazley
3084,Dav Pilkey
3085,Paul Tough
3086,Scott B. Smith
3087,Michael Blake
3088,Ellis Peters
3089,Giorgio Vasari
3090,Julia Conway Bondanella
3091,Peter Bondanella
3092,Dmitry Glukhovsky
3093,M. David Drevs
3094,Christos Tsiolkas
3095,Robert Henri
3096,Forbes Watson
3097,Margery A. Ryerson
3098,Marcus Sakey
3099,Camille Pagán
3100,Caroline Preston
3101,Myla Goldberg
3102,Ram Dass
3103,Richard Alpert
3104,Conn Iggulden
3105,Brad Stone
3106,Brittainy C. Cherry
3107,Heidi McLaughlin
3108,Ashwin Sanghi
3109,Norman Mailer
3110,James M. McPherson
3111,Michael Teitelbaum
3112,Sue DiCicco
3113,Rob Buyea
3114,Lindsey Kelk
3115,A.N. Roquelaure
3116,Beth Fantaskey
3117,Larry Bossidy
3118,Ram Charan
3119,Charles Burck
3120,Caitlin Doughty
3121,Christopher Golden
3122,Simon Wood
3123,Grace Lin
3124,Arthur Ransome
3125,Mary Kay Andrews
3126,S.K. Tremayne
3127,Michael Moss
3128,Edward Eager
3129,N.M. Bodecker
3130,Steve Hockensmith
3131,Patrick Arrasmith
3132,Helene Hanff
3133,Thich Nhat Hanh
3134,Arnold Kotler
3135,Anna Kendrick
3136,Robert Masello
3137,Jim Starlin
3138,Mike DeCarlo
3139,Lisa Lutz
3140,James E. Talmage
3141,Don Ferguson
3142,Lucasta Miller
3143,collaborative
3144,Jessica Cox
3145,Paul Beatty
3146,Jenna Miscavige Hill
3147,Lisa Pulitzer
3148,James J. Helm
3149,Penn Jillette
3150,Diane Muldrow
3151,J.P. Miller
3152,John Heilemann
3153,Mark Halperin
3154,Joni Eareckson Tada
3155,Joe Musser
3156,Shakti Gawain
3157,Anya Seton
3158,Marina Lewycka
3159,René Goscinny
3160,Jean-Jacques Sempé
3161,Harold G. Moore
3162,Joseph L. Galloway
3163,Mike Lupica
3164,Tk
3165,Debbie Macomber
3166,Jun Mochizuki
3167,望月淳
3168,Kathryn Erskine
3169,Joshua Harris
3170,Zilpha Keatley Snyder
3171,Kaye Gibbons
3172,Nahum N. Glatzer
3173,Tania Stern
3174,Ernst Kaiser
3175,Eithne Wilkins
3176,Isa Chandra Moskowitz
3177,Terry Hope Romero
3178,Sabahattin Ali
3179,Charles M. Sheldon
3180,Elissa Wall
3181,Ed Brubaker
3182,Doug Mahnke
3183,Patrick Zircher
3184,Aaron Sowd
3185,Steve Bird
3186,Ben Horowitz
3187,Russell Brand
3188,Simon Garfield
3189,R.D. Ronald
3190,John Katzenbach
3191,Del Roy
3192,Kevin    Wilson
3193,Karl Ove Knausgård
3194,Tom    Murphy
3195,Wendy Mass
3196,Grant Naylor
3197,G.K. Chesterton
3198,Jane O'Connor
3199,Robin Preiss Glasser
3200,Chris Riddell
3201,Dee Henderson
3202,Tobias Wolff
3203,Molière
3204,Martin Sorrell
3205,Kazune Kawahara
3206,David D. Burns
3207,Melody Beattie
3208,Ivan Goncharov
3209,Stephen Pearl
3210,Galya Diment
3211,Po Bronson
3212,Ashley Merryman
3213,Janny Wurts
3214,Richard Thomas
3215,Chris Ware
3216,Matt Ridley
3217,Phil Klay
3218,James M. Cain
3219,Robert Kurson
3220,Clare Vanderpool
3221,Amitav Ghosh
3222,Jessica Anthony
3223,Rodrigo Corral
3224,Lisa Scottoline
3225,Naguib Mahfouz
3226,نجيب محفوظ
3227,Rachel Simon
3228,Allen Say
3229,Robert Silverberg
3230,Melinda Long
3231,Linda Howard
3232,Mira Lyn Kelly
3233,Linwood Barclay
3234,Katherine Hannigan
3235,Aldo Leopold
3236,Eric Knight
3237,Marguerite Kirmse
3238,T. Colin Campbell
3239,Thomas M. Campbell II
3240,Julia Donaldson
3241,Axel Scheffler
3242,Sui Ishida
3243,石田 スイ
3244,Cressida Cowell
3245,Lauren Conrad
3246,Paul Bowles
3247,Lily Koppel
3248,Frank B. Gilbreth Jr.
3249,Ernestine Gilbreth Carey
3250,Mario Spezi
3251,Paul Kidby
3252,Philip Gourevitch
3253,Jonathan Cahn
3254,L.A. Weatherly
3255,Bryan J.L. Glass
3256,Tim Seeley
3257,Hugo Petrus
3258,Julio Cortázar
3259,Eric Clapton
3260,Ted Chiang
3261,Mario Vargas Llosa
3262,Heidi W. Durrow
3263,Chris Grabenstein
3264,David Wiesner
3265,Mercedes Lackey
3266,Courtney Allison Moulton
3267,Ozzy Osbourne
3268,Chris Ayres
3269,J. Maarten Troost
3270,Bill Clegg
3271,Elisabeth Kübler-Ross
3272,Goran Parlov
3273,Jesmyn Ward
3274,Kristen Callihan
3275,Natasha Preston
3276,Scott  Meyer
3277,Émile Zola
3278,Roger Pearson
3279,Michael Ondaatje
3280,Jacqueline Kelly
3281,Katie Alender
3282,Danny Gregory
3283,Michel Foucault
3284,Alan Sheridan
3285,Thomas Mathiesen
3286,Walter Seitter
3287,Drago Braco Rotar
3288,Arina Tanemura
3289,Amy A. Bartol
3290,Joe McGinniss
3291,Sudhir Venkatesh
3292,Michael Avon Oeming
3293,Ryan Stegman
3294,Laline Paull
3295,Elizabeth George
3296,Ann Leary
3297,Rudolfo Anaya
3298,Alessandro Baricco
3299,Archibald Colquhoun
3300,Belle Aurora
3301,Jillian Dodd
3302,Kate Alcott
3303,Ken Grimwood
3304,David Eagleman
3305,Neil deGrasse Tyson
3306,Paul Zindel
3307,Kerrelyn Sparks
3308,Robert Muchamore
3309,Sarah Simblet
3310,Simon Singh
3311,Aurora Rose Reynolds
3312,Angela Carter
3313,Simon Schama
3314,Michelle Knight
3315,Michelle Burford
3316,Jasmine Warga
3317,Kim Gordon
3318,D.C. Talk
3319,The Voice of the Martyrs
3320,Brunonia Barry
3321,Travis Moore
3322,Michael Halbleib
3323,Anchee Min
3324,H.M. Ward
3325,George MacDonald
3326,Arthur Hughes
3327,Sönmez Güven
3328,David Thomson
3329,A.S. King
3330,Grace Ellis
3331,Shannon Waters
3332,Shannon Watters
3333,Brooke A. Allen
3334,Faith Hicks
3335,Kat Leyh
3336,Brooke Allen
3337,Carolyn Nowak
3338,Carey Pietsch
3339,Elaine N. Aron
3340,Chitra Banerjee Divakaruni
3341,H.W. Brands
3342,Yoshihiro Togashi
3343,冨樫 義博
3344,Ned Rust
3345,Lucy Grealy
3346,Kingsley Amis
3347,David Lodge
3348,Jeff Hobbs
3349,Li Cunxin
3350,C.G. Jung
3351,Aniela Jaffé
3352,ياسر حارب
3353,Suzanne Rappaport
3354,Founding Fathers
3355,Gilles Néret
3356,Malcolm Lowry
3357,Rachel Abbott
3358,Mary Pope Osborne
3359,Salvatore Murdocca
3360,Kate Beaton
3361,Ann Packer
3362,Sogyal Rinpoche
3363,Andrew Harvey
3364,Pat Barker
3365,Michael J. Fox
3366,John Joseph Adams
3367,Robert J. Sawyer
3368,Michael Moorcock
3369,Sharyn McCrumb
3370,Barbara Hambly
3371,Tanith Lee
3372,Rob Rogers
3373,Dominic Green
3374,Barbara Roden
3375,Peter Tremayne
3376,Tim Lebbon
3377,Bradley H. Sinor
3378,Edward D. Hoch
3379,Vonda N. McIntyre
3380,Darrell Schweitzer
3381,Mary Robinette Kowal
3382,H.Paul Jeffers
3383,Geoffrey A. Landis
3384,Amy Myers
3385,Tony Pi
3386,Chris Roberson
3387,Mark Valentine
3388,Gigi Levangie Grazer
3389,Kıvanç Güney
3390,Sinclair Lewis
3391,John Rocco
3392,Catherine Gilbert Murdock
3393,Erika Swyler
3394,Frederick Franck
3395,Kristen Britain
3396,Helen Oyeyemi
3397,David  Brooks
3398,Thomas S. Kuhn
3399,Peter M. Senge
3400,Arthur Koestler
3401,Daphne Hardy
3402,Jaci Burton
3403,Jack Campbell
3404,Lois McMaster Bujold
3405,Elizabeth Flock
3406,Malinda Lo
3407,Diane Arbus
3408,Stan Grossfeld
3409,Doon Arbus
3410,Marvin Israel
3411,Leo Lionni
3412,Camron Wright
3413,Harvey Karp
3414,Nelson Hobbs
3415,Dee Lestari
3416,Dallas Hartwig
3417,Melissa Hartwig
3418,Ted Kerasote
3419,K.E. Semmel
3420,Elizabeth Chandler
3421,Marshall Goldsmith
3422,Mark Reiter
3423,Kwame Alexander
3424,Alan Hollinghurst
3425,Peter F. Drucker
3426,Kieron Gillen
3427,Jamie McKelvie
3428,Matt Wilson
3429,Clayton Cowles
3430,Tetsuko Kuroyanagi
3431,Chihiro Iwasaki
3432,Dorothy Britton
3433,Roger Lowenstein
3434,Natalie Goldberg
3435,Liza Marklund
3436,Julietta Suzuki
3437,Aron Ralston
3438,David Gemmell
3439,Sheila Turnage
3440,Avery Monsen
3441,Jory John
3442,Johnny Cash
3443,Patrick   Carr
3444,Isak Dinesen
3445,Karen Blixen
3446,Robert Crais
3447,Marieke Nijkamp
3448,Steven Pinker
3449,Cynthia Marshall
3450,Zane
3451,Kristen Simmons
3452,Randy Shilts
3453,William Greider
3454,Brigitte Sire
3455,Gilbert Sorrentino
3456,Jordan Sonnenblick
3457,John Banville
3458,L.E. Modesitt Jr.
3459,Ben H. Winters
3460,George R. Stewart
3461,Thea Harrison
3462,Diane Mowat
3463,W.W. Jacobs
3464,Jerry Bridges
3465,Foster W. Cline
3466,Jim Fay
3467,Anne Rivers Siddons
3468,Eric S. Nylund
3469,Frank De Felitta
3470,Nathan  Hill
3471,J. Sheridan Le Fanu
3472,K.A. Linde
3473,Craig Ferguson
3474,Sarah MacLean
3475,Charlotte Rogan
3476,Henryk Sienkiewicz
3477,W.S. Kuniczak
3478,Amy Ewing
3479,Chris d'Lacey
3480,Deborah Guarino
3481,Steven Kellogg
3482,Jacob Tomsky
3483,Tony Horwitz
3484,Robert Descharnes
3485,Laura Dave
3486,Lori Lansens
3487,Wiley Cash
3488,Ann M. Martin
3489,Roland Smith
3490,Sheri  Fink
3491,Guy de Maupassant
3492,Douglas Parmée
3493,María Dueñas
3494,Daniel Hahn
3495,Kristan Higgins
3496,Deborah Blum
3497,Elizabeth Scott
3498,Ananda Maitreya
3499,Balangoda Ananda Maitreya Maitreya
3500,Elisabeth Elliot
3501,خالد الخميسي
3502,Khaled Al Khamissi
3503,Gail Tsukiyama
3504,Sally   Thorne
3505,Julia Heaberlin
3506,Penny Reid
3507,Akira Amano
3508,Frances E. Wall
3509,Alton Brown
3510,Amy Tintera
3511,Carrie Brownstein
3512,Pearl Cleage
3513,The Arbinger Institute
3514,Gentry Lee
3515,Jock
3516,Francesco Francavilla
3517,Jared K. Fletcher
3518,Sal Cipriano
3519,David   Baron
3520,Laural Merlington
3521,James Cameron
3522,Paula Brackston
3523,Katarina Bivald
3524,Alice Menzies
3525,Christian Lander
3526,Heather Dixon
3527,Rachel Dratch
3528,Willy Lindwer
3529,Deborah Rodriguez
3530,محمد السالم
3531,Ben Mikaelsen
3532,Rachel Kushner
3533,Deborah Feldman
3534,Gary Vaynerchuk
3535,Lloyd C. Douglas
3536,Ellen Titlebaum
3537,Anton DiSclafani
3538,Gavin de Becker
3539,Willard F. Harley Jr.
3540,Kelly Creagh
3541,Sadegh Hedayat
3542,D.P. Costello
3543,Eric Litwin
3544,James Dean
3545,Simon  Jones
3546,R.L. Stine
3547,Melinda Haynes
3548,Danielle Steel
3549,Maura McEvoy
3550,Fisher Amelie
3551,Allison Pearson
3552,Becky  Chambers
3553,Jennifer Lynn Barnes
3554,Carol Tavris
3555,Elliot Aronson
3556,T.R. Ragan
3557,Gina Mayer
3558,Jill Bolte Taylor
3559,Iain Pears
3560,Donny Dhirgantoro
3561,Geoffrey A. Moore
3562,Regis McKenna
3563,Peach-Pit
3564,Neil Shubin
3565,Bob Ong
3566,Linda Asher
3567,Loung Ung
3568,Owen  West
3569,Stephen M.R. Covey
3570,Betty Mahmoody
3571,Darcie Chan
3572,Jon Lee Anderson
3573,Rebecca Solnit
3574,Alfred Uhry
3575,منى الخميسي
3576,Allan Pease
3577,Barbara Pease
3578,Farley Mowat
3579,Michelle Moran
3580,Merlin Holland
3581,Cook's Illustrated Magazine
3582,John Burgoyne
3583,Carl Tremblay
3584,Laura C. Schlessinger
3585,Fábio Moon
3586,Gabriel Bá
3587,Sean Konot
3588,Cherise Sinclair
3589,Maureen Freely
3590,Brit Bennett
3591,Masha
3592,Marie Simchow Stern
3593,Taylor Jenkins Reid
3594,David Timson
3595,Larry Correia
3596,Peter Snejbjerg
3597,Christopher Isherwood
3598,A. Meredith Walters
3599,Eliza Wheeler
3600,Joseph Fink
3601,Jeffrey Cranor
3602,Julie   Murphy
3603,Gina L. Maxwell
3604,Eve Ensler
3605,Gloria Steinem
3606,Barbara Delinsky
3607,Edmund White
3608,Susan Mallery
3609,Ronald A. Beers
3610,Sylvain Neuvel
3611,Barron Storey
