book_id,ISBN13,Publication_Year,Title,Rating_Avg,Rating_Count,Image_URL,Image_Small_URL
5079,9780547628390,1999,Glamorama,3.47,14947,https://images.gr-assets.com/books/1403179508m/9913.jpg,https://images.gr-assets.com/books/1403179508s/9913.jpg
5080,9780544289600,2010,"F is for Fugitive (Kinsey Millhone, #6)",3.9,24842,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5081,9789791227020,1995,"The Redeemer (Harry Hole, #6)",4.07,9337,https://images.gr-assets.com/books/1418343566m/2033352.jpg,https://images.gr-assets.com/books/1418343566s/2033352.jpg
5082,9780739464460,2011,Silk,3.82,14555,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5083,9780749009520,2012,A Secret Kept,3.33,19079,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5084,9781595541220,1991,"The Remnant (Left Behind, #10)",4.01,18785,https://images.gr-assets.com/books/1406506156m/27530.jpg,https://images.gr-assets.com/books/1406506156s/27530.jpg
5085,9780451208190,1981,The Baron in the Trees,4.06,13221,https://images.gr-assets.com/books/1344432724m/9804.jpg,https://images.gr-assets.com/books/1344432724s/9804.jpg
5086,9780743284880,1986,"Twilight: The Graphic Novel, Vol. 2  (Twilight: The Graphic Novel, #2)",4.26,19795,https://images.gr-assets.com/books/1327891963m/11450360.jpg,https://images.gr-assets.com/books/1327891963s/11450360.jpg
5087,9780060833460,2011,"Raw (RAW Family, #1)",4.23,19180,https://images.gr-assets.com/books/1380531971m/18468559.jpg,https://images.gr-assets.com/books/1380531971s/18468559.jpg
5088,9781632150200,2006,"The Great Book of Amber (The Chronicles of Amber, #1-10)",4.31,20748,https://images.gr-assets.com/books/1165519096m/5367.jpg,https://images.gr-assets.com/books/1165519096s/5367.jpg
5089,9780553808030,1969,The Darkest Lie (Lords of the Underworld #6),4.32,27343,https://images.gr-assets.com/books/1333828376m/7519472.jpg,https://images.gr-assets.com/books/1333828376s/7519472.jpg
5090,9780399154780,2004,"Czas pogardy (Saga o Wiedźminie, #4)",4.32,11551,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5091,9781401917590,2016,"That Boy (That Boy, #1)",3.96,20981,https://images.gr-assets.com/books/1305572809m/11382346.jpg,https://images.gr-assets.com/books/1305572809s/11382346.jpg
5092,9781423157530,1968,The Dressmaker,3.44,20464,https://images.gr-assets.com/books/1314819502m/12384157.jpg,https://images.gr-assets.com/books/1314819502s/12384157.jpg
5093,9780373210460,2007,"Paradise (Second Opportunities, #1)",4.32,24363,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5094,9780689859380,2011,Jumanji,4.03,21961,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5095,9780688213860,2003,Replay,4.16,18019,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5096,9780064434520,2005,Incognito: The Secret Lives of the Brain,3.98,11957,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5097,9784770020670,1968,Death by Black Hole - And Other Cosmic Quandaries,4.11,9815,https://images.gr-assets.com/books/1395019749m/22543.jpg,https://images.gr-assets.com/books/1395019749s/22543.jpg
5098,9780804178430,2013,The Edible Woman,3.67,21440,https://images.gr-assets.com/books/1320439047m/133445.jpg,https://images.gr-assets.com/books/1320439047s/133445.jpg
5099,9780375758260,2004,The Ancestor's Tale: A Pilgrimage to the Dawn of Evolution,4.13,16775,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5100,9781590303160,2001,Heartless,4.06,33348,https://images.gr-assets.com/books/1477740245m/18584855.jpg,https://images.gr-assets.com/books/1477740245s/18584855.jpg
5101,9780316000990,1997,"The Pigman (The Pigman, #1)",3.58,21278,https://images.gr-assets.com/books/1393796714m/128092.jpg,https://images.gr-assets.com/books/1393796714s/128092.jpg
5102,9780886777630,1993,"Deep Storm (Jeremy Logan, #1)",3.87,18413,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5103,9780425217290,2010,"Abandon (Abandon, #1)",3.71,30934,https://images.gr-assets.com/books/1324767084m/9397967.jpg,https://images.gr-assets.com/books/1324767084s/9397967.jpg
5104,9780064403690,2013,"The Full Cupboard of Life (No. 1 Ladies' Detective Agency, #5)",4.02,23089,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5105,9780316089520,1979,"How to Marry a Millionaire Vampire (Love at Stake, #1)",3.85,27854,https://images.gr-assets.com/books/1343779854m/263179.jpg,https://images.gr-assets.com/books/1343779854s/263179.jpg
5106,9781421536380,2001,The Foot Book: Dr. Seuss's Wacky Book of Opposites (Bright and Early Board Books),3.99,22268,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5107,9780689869110,2006,"Beautiful Bitch (Beautiful Bastard, #1.5)",3.94,31616,https://images.gr-assets.com/books/1368101793m/17831616.jpg,https://images.gr-assets.com/books/1368101793s/17831616.jpg
5108,9780425093250,2014,"The Recruit (Cherub, #1)",4.22,19679,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5109,9780345524490,1996,Anatomy for the Artist,3.97,17000,https://images.gr-assets.com/books/1309295064m/327242.jpg,https://images.gr-assets.com/books/1309295064s/327242.jpg
5110,9780553582760,2010,Fermat's Enigma: The Epic Quest to Solve the World's Greatest Mathematical Problem,4.22,15738,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5111,9780553212420,2015,"The Christmas Box (The Christmas Box, #1)",3.95,18869,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5112,9780060809090,2015,"My Blood Approves (My Blood Approves, #1)",3.83,21707,https://images.gr-assets.com/books/1282351187m/8046350.jpg,https://images.gr-assets.com/books/1282351187s/8046350.jpg
5113,9780836220630,2008,"Until November (Until, #1)",4.16,33606,https://images.gr-assets.com/books/1376867667m/18341046.jpg,https://images.gr-assets.com/books/1376867667s/18341046.jpg
5114,9780373210700,2007,The Bloody Chamber and Other Stories,4.02,20438,https://images.gr-assets.com/books/1388633104m/49011.jpg,https://images.gr-assets.com/books/1388633104s/49011.jpg
5115,9780425163720,1949,A Cook's Tour: Global Adventures in Extreme Cuisines,3.97,16719,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5116,9780743492830,2010,The Power of Art,3.87,13423,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5117,9780345379060,1997,"Finding Me: A Decade of Darkness, a Life Reclaimed - A Memoir of the Cleveland Kidnappings",4.12,12653,https://images.gr-assets.com/books/1387770620m/20257122.jpg,https://images.gr-assets.com/books/1387770620s/20257122.jpg
5118,9780803736700,2013,"Born in Shame (Born In Trilogy, #3)",4.07,24398,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5119,9780330418880,1998,"Return to Paradise (Leaving Paradise, #2)",4.05,29043,https://images.gr-assets.com/books/1271357819m/7797874.jpg,https://images.gr-assets.com/books/1271357819s/7797874.jpg
5120,9780451166610,2011,My Heart and Other Black Holes,4.02,22311,https://images.gr-assets.com/books/1415056175m/18336965.jpg,https://images.gr-assets.com/books/1415056175s/18336965.jpg
5121,9780385538890,2013,Girl in a Band,3.58,14491,https://images.gr-assets.com/books/1412840109m/22693211.jpg,https://images.gr-assets.com/books/1412840109s/22693211.jpg
5122,9780811874560,1999,"Ninth Grade Slays (The Chronicles of Vladimir Tod, #2)",4.14,20198,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5123,9781405038160,1992,"Book of the Dead (Kay Scarpetta, #15)",3.63,20962,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5124,9780515123170,2006,The Hero With a Thousand Faces,4.24,17920,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5125,9781421506140,2000,"Bad Blood (Virgil Flowers, #4)",4.21,18504,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5126,9780060727540,1993,"Jesus Freaks: Stories of Those Who Stood for Jesus, the Ultimate Jesus Freaks (Jesus Freaks, #1)",4.2,17602,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5127,9780006471260,2005,Cooked: A Natural History of Transformation,3.98,16078,https://images.gr-assets.com/books/1350939053m/15811496.jpg,https://images.gr-assets.com/books/1350939053s/15811496.jpg
5128,9780375821820,2016,Daughter of the Blood (The Black Jewels #1),4.12,25432,https://images.gr-assets.com/books/1400569100m/47956.jpg,https://images.gr-assets.com/books/1400569100s/47956.jpg
5129,9780679600210,2003,"The Lost Gate (Mither Mages, #1)",3.82,18235,https://images.gr-assets.com/books/1312042223m/9265891.jpg,https://images.gr-assets.com/books/1312042223s/9265891.jpg
5130,9780743281640,2009,"Police (Harry Hole, #10)",4.22,14495,https://images.gr-assets.com/books/1373049226m/18142329.jpg,https://images.gr-assets.com/books/1373049226s/18142329.jpg
5131,9781400067820,2004,"Vittorio, The Vampire (New Tales of the Vampires, #2)",3.5,21402,https://images.gr-assets.com/books/1289014320m/31342.jpg,https://images.gr-assets.com/books/1289014320s/31342.jpg
5132,9780062267730,2013,"Fushigi Yûgi: The Mysterious Play, Vol. 1: Priestess",4.08,18060,https://images.gr-assets.com/books/1459065488m/568592.jpg,https://images.gr-assets.com/books/1459065488s/568592.jpg
5133,9781451683400,1872,"The Lace Reader (The Lace Reader, #1)",3.46,20534,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5134,9781492622470,2004,Anne Rice's The Tale of the Body Thief (A Graphic Novel),4.07,20511,https://images.gr-assets.com/books/1316019640m/43818.jpg,https://images.gr-assets.com/books/1316019640s/43818.jpg
5135,9780778324220,1974,The Lone Ranger and Tonto Fistfight in Heaven,4.09,18793,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5136,9780316018610,1989,"A Stroke of Midnight (Merry Gentry, #4)",4.06,26783,https://images.gr-assets.com/books/1400966510m/30226.jpg,https://images.gr-assets.com/books/1400966510s/30226.jpg
5137,9780385737430,1998,The Chemist,3.69,25188,https://images.gr-assets.com/books/1468944057m/31176886.jpg,https://images.gr-assets.com/books/1468944057s/31176886.jpg
5138,9780142302390,2004,"Empress Orchid (Empress Orchid, #1)",3.87,17318,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5139,9780142003340,2013,And Another Thing...,3.53,19685,https://images.gr-assets.com/books/1327908458m/6359434.jpg,https://images.gr-assets.com/books/1327908458s/6359434.jpg
5140,9780345496540,2014,"Monday Mourning (Temperance Brennan, #7)",4.02,22505,https://images.gr-assets.com/books/1452312670m/181116.jpg,https://images.gr-assets.com/books/1452312670s/181116.jpg
5141,9780545040560,2015,"Damaged (Damaged, #1)",3.93,26073,https://images.gr-assets.com/books/1363632179m/17231976.jpg,https://images.gr-assets.com/books/1363632179s/17231976.jpg
5142,9780743482850,1967,"The Princess and the Goblin  (Princess Irene and Curdie, #1)",4.0,21200,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5143,9780689839080,1990,"The Preacher (Patrik Hedström, #2)",3.76,15851,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5144,9781442413180,1998,There's a Wocket in My Pocket!,4.02,23852,https://images.gr-assets.com/books/1327448521m/310272.jpg,https://images.gr-assets.com/books/1327448521s/310272.jpg
5145,9780743442850,1993,Midnight,3.81,19838,https://images.gr-assets.com/books/1308459731m/64955.jpg,https://images.gr-assets.com/books/1308459731s/64955.jpg
5146,9780765329580,2009,The Gatecrasher,3.24,18306,https://images.gr-assets.com/books/1312001285m/1402668.jpg,https://images.gr-assets.com/books/1312001285s/1402668.jpg
5147,9780312241350,1970,"The Confusion (The Baroque Cycle, #2)",4.24,17381,https://images.gr-assets.com/books/1407706997m/822.jpg,https://images.gr-assets.com/books/1407706997s/822.jpg
5148,9781627040200,2004,"Raising Steam (Discworld, #40, Moist von Lipwig #3 )",3.93,17613,https://images.gr-assets.com/books/1375882313m/11275323.jpg,https://images.gr-assets.com/books/1375882313s/11275323.jpg
5149,9780440244450,1996,"Independent Study (The Testing, #2)",3.97,20593,https://images.gr-assets.com/books/1380034496m/17165932.jpg,https://images.gr-assets.com/books/1380034496s/17165932.jpg
5150,9780060534040,1988,"X (Kinsey Millhone, #24)",3.88,13353,https://images.gr-assets.com/books/1429811123m/24940998.jpg,https://images.gr-assets.com/books/1429811123s/24940998.jpg
5151,9781936365010,2014,Lord of Light,4.1,20227,https://images.gr-assets.com/books/1330127327m/13821.jpg,https://images.gr-assets.com/books/1330127327s/13821.jpg
5152,9780747549920,2010,Esio Trot,3.74,22062,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5153,9780571207760,2005,"Hellboy, Vol. 3: The Chained Coffin and Others (Hellboy, #3)",4.21,16485,https://images.gr-assets.com/books/1486039255m/102461.jpg,https://images.gr-assets.com/books/1486039255s/102461.jpg
5154,9780439755210,1991,A Simple Plan,3.91,18628,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5155,9781439172570,2002,"Run for Your Life (Michael Bennett, #2)",4.0,19848,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5156,9780886776060,2004,Play It as It Lays,3.86,17411,https://images.gr-assets.com/books/1327935636m/428.jpg,https://images.gr-assets.com/books/1327935636s/428.jpg
5157,9781400097030,2005,"Dime Store Magic (Women of the Otherworld, #3)",4.07,26456,https://images.gr-assets.com/books/1355183293m/125926.jpg,https://images.gr-assets.com/books/1355183293s/125926.jpg
5158,9780316405350,1981,"Blue Mars (Mars Trilogy, #3)",3.92,19500,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5159,9780425210760,1949,The Valkyries,3.3,14364,https://images.gr-assets.com/books/1414013931m/4006.jpg,https://images.gr-assets.com/books/1414013931s/4006.jpg
5160,9780316074150,2013,"The Long Way Home (Chief Inspector Armand Gamache, #10)",4.06,16625,https://images.gr-assets.com/books/1396828238m/19561922.jpg,https://images.gr-assets.com/books/1396828238s/19561922.jpg
5161,9780812505180,1990,Please Ignore Vera Dietz,3.91,21728,https://images.gr-assets.com/books/1394240671m/6665671.jpg,https://images.gr-assets.com/books/1394240671s/6665671.jpg
5162,9780451211030,1979,"Curse of the Bane (The Last Apprentice / Wardstone Chronicles, #2)",4.1,18513,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5163,9781594745770,2007,"The Struggle (The Vampire Diaries, #2)",3.5,23840,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5164,9780345487130,2003,"The Dark Highlander (Highlander, #5)",4.31,27639,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5165,9780446608370,2015,"The Immortal Highlander (Highlander, #6)",4.34,27065,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5166,9780316106540,1996,"No god but God: The Origins, Evolution and Future of Islam",4.13,15410,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5167,9780425241510,2008,"VALIS (VALIS Trilogy, #1)",3.94,17305,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5168,9780843955840,2005,"The Runaway King (The Ascendance Trilogy, #2)",4.23,24032,https://images.gr-assets.com/books/1351133357m/15703770.jpg,https://images.gr-assets.com/books/1351133357s/15703770.jpg
5169,9780194232630,2010,"Dragon Wing (The Death Gate Cycle, #1)",3.93,20720,https://images.gr-assets.com/books/1403168128m/28481.jpg,https://images.gr-assets.com/books/1403168128s/28481.jpg
5170,9780553297260,1998,Jailbird,3.81,15643,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5171,9781576839320,1997,"Y: The Last Man, Vol. 9: Motherland (Y: The Last Man, #9)",4.27,20511,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5172,9780380811080,1998,"Ilium (Ilium, #1)",4.01,19242,https://images.gr-assets.com/books/1390894862m/3973.jpg,https://images.gr-assets.com/books/1390894862s/3973.jpg
5173,9780061093330,2010,"Lumberjanes, Vol. 1: Beware the Kitten Holy",3.94,30604,https://images.gr-assets.com/books/1435843806m/22554204.jpg,https://images.gr-assets.com/books/1435843806s/22554204.jpg
5174,9780385737630,1972,The Highly Sensitive Person: How to Thrive When the World Overwhelms You,3.87,19447,https://images.gr-assets.com/books/1320525063m/923950.jpg,https://images.gr-assets.com/books/1320525063s/923950.jpg
5175,9780345451320,2011,The Palace of Illusions,4.11,16304,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5176,9780061957920,2010,The First American: The Life and Times of Benjamin Franklin,4.09,15323,https://images.gr-assets.com/books/1320438405m/147602.jpg,https://images.gr-assets.com/books/1320438405s/147602.jpg
5177,9780446324820,1988,"Dance of Death (Pendergast, #6; Diogenes, #2)",4.16,19812,https://images.gr-assets.com/books/1172082458m/136638.jpg,https://images.gr-assets.com/books/1172082458s/136638.jpg
5178,9781101946620,2004,"This World We Live In (Last Survivors, #3)",3.81,23711,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5179,9780061935110,2011,"Hunter x Hunter, Vol. 01 (Hunter x Hunter, #1)",4.43,18244,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5180,9780836218530,1994,"Vengeance in Death (In Death, #6)",4.34,24839,https://images.gr-assets.com/books/1314315865m/132778.jpg,https://images.gr-assets.com/books/1314315865s/132778.jpg
5181,9780809510830,2015,"To Say Nothing of the Dog (Oxford Time Travel, #2)",4.13,23197,https://images.gr-assets.com/books/1469410460m/77773.jpg,https://images.gr-assets.com/books/1469410460s/77773.jpg
5182,9780439436560,1812,"The Gift (Witch & Wizard, #2)",3.78,17070,https://images.gr-assets.com/books/1273009084m/7646805.jpg,https://images.gr-assets.com/books/1273009084s/7646805.jpg
5183,9780375829830,2011,The Terminal Man,3.34,19072,https://images.gr-assets.com/books/1461056182m/7679.jpg,https://images.gr-assets.com/books/1461056182s/7679.jpg
5184,9781476271420,2010,"A Game of Thrones: Comic Book, Issue 1",4.65,18667,https://images.gr-assets.com/books/1376738412m/18337259.jpg,https://images.gr-assets.com/books/1376738412s/18337259.jpg
5185,9780316224180,1934,"White Cat (Curse Workers, #1)",3.81,29444,https://images.gr-assets.com/books/1358274572m/6087756.jpg,https://images.gr-assets.com/books/1358274572s/6087756.jpg
5186,9781401205010,2003,Where I'm Calling From: New and Selected Stories,4.42,16617,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5187,9780307394960,1987,"Something Rotten (Thursday Next, #4)",4.15,24526,https://images.gr-assets.com/books/1479773726m/26999.jpg,https://images.gr-assets.com/books/1479773726s/26999.jpg
5188,9780449221500,1997,"The Land of Painted Caves (Earth's Children, #6)",3.24,19300,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5189,9780440420060,1954,Autobiography of a Face,3.96,18982,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5190,9780060283260,2003,Vanishing Girls,3.59,19508,https://images.gr-assets.com/books/1414618400m/22465597.jpg,https://images.gr-assets.com/books/1414618400s/22465597.jpg
5191,9780140157730,2015,Snow White and the Seven Dwarfs (Little Golden Book),4.18,20021,https://images.gr-assets.com/books/1320524015m/141019.jpg,https://images.gr-assets.com/books/1320524015s/141019.jpg
5192,9780061719550,2000,"Darke (Septimus Heap, #6)",4.23,21322,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5193,9781401303390,2009,The Wimpy Kid Movie Diary (Diary of a Wimpy Kid),4.16,15956,https://images.gr-assets.com/books/1328811516m/7528717.jpg,https://images.gr-assets.com/books/1328811516s/7528717.jpg
5194,9780061852050,2014,The Thin Man,3.97,20535,https://images.gr-assets.com/books/1321111302m/80616.jpg,https://images.gr-assets.com/books/1321111302s/80616.jpg
5195,9780316185900,2003,Trading Up,3.2,15604,https://images.gr-assets.com/books/1351341588m/178813.jpg,https://images.gr-assets.com/books/1351341588s/178813.jpg
5196,9780781805510,2009,"The Uplift War (The Uplift Saga, #3)",4.06,20217,https://images.gr-assets.com/books/1375272637m/234489.jpg,https://images.gr-assets.com/books/1375272637s/234489.jpg
5197,9780062235790,2008,"Rage of a Demon King (The Serpentwar Saga, #3)",4.02,19206,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5198,9780439672440,1984,Lucky Jim,3.79,17448,https://images.gr-assets.com/books/1373459729m/395182.jpg,https://images.gr-assets.com/books/1373459729s/395182.jpg
5199,9780586203810,2016,"A Faint Cold Fear (Grant County, #3)",4.12,18827,https://images.gr-assets.com/books/1394126332m/21721.jpg,https://images.gr-assets.com/books/1394126332s/21721.jpg
5200,9780515144600,1961,"The Rose Society (The Young Elites, #2)",4.11,27655,https://images.gr-assets.com/books/1443368070m/23846013.jpg,https://images.gr-assets.com/books/1443368070s/23846013.jpg
5201,9780590259380,2010,Angel Falls,3.9,17886,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5202,9781476792490,2011,Waiting For You,3.84,20236,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5203,9780385535630,2001,The Short and Tragic Life of Robert Peace: A Brilliant Young Man Who Left Newark for the Ivy League,4.13,14451,https://images.gr-assets.com/books/1420938377m/18775365.jpg,https://images.gr-assets.com/books/1420938377s/18775365.jpg
5204,9780679758330,2011,Mao's Last Dancer,4.12,16340,https://images.gr-assets.com/books/1309282858m/298137.jpg,https://images.gr-assets.com/books/1309282858s/298137.jpg
